anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL,Release_season,Tags,Release_year,End_year,Content_Warning,Related_Mange,Related_anime,Voice_actors,staff
781,Detective Conan Movie 03: The Last Wizard of the Century,Case Closed Movie 3: The Last Wizard of the Century,名探偵コナン 世紀末の魔術師,8.03,"Adventure, Comedy, Mystery","Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.

As the race for possession of the egg escalates, a string of murders threatens those after it, and at the same time the tragic truth behind the Romanov Dynasty is finally revealed. At the center of these developments, it is up to Conan to solve the gruesome murders and catch Kid, all while protecting those close to him and concealing his identity.",Movie,1.0,"Apr 17, 1999",UNKNOWN,Finished Airing,UNKNOWN,Funimation,TMS Entertainment,Manga,1 hr 40 min,PG-13 - Teens 13 or older,545.0,2561,74,38521.0,63437,https://cdn.myanimelist.net/images/anime/1831/94317.jpg,,,,,,,,,
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,KonoSuba: God's Blessing on This Wonderful World! 2 - God's Blessing on This Wonderful Art!,この素晴らしい世界に祝福を！2 この素晴らしい芸術に祝福を！,8.03,"Adventure, Comedy, Fantasy","On one noteworthy day in the Adventurer's Guild, Kazuma Satou encounters someone unexpected—a fan of his named Ran. Surprised that he even has a fan, Kazuma attempts to play it cool to impress her. Unfortunately for him, the guild's receptionist arrives with a request to defeat a giant golem guarding some ancient ruins, and Kazuma accepts only to keep Ran's admiration.

Upon Kazuma and his party's successful return from the ruins, Kazuma continues to shamelessly brag to Ran. Capitalizing on his desperation, the receptionist approaches him with another quest that requires him to return to the same ruins. Hoping to find valuable treasures, Kazuma once again convinces his party to join him—but this time, he may be biting off more than he can chew.",OVA,1.0,"Jul 24, 2017",UNKNOWN,Finished Airing,UNKNOWN,Discotek Media,Studio Deen,Light novel,28 min,PG-13 - Teens 13 or older,544.0,621,721,213689.0,351228,https://cdn.myanimelist.net/images/anime/1115/98517.jpg,,,,,,,,,
5681,Summer Wars,Summer Wars,サマーウォーズ,8.03,"Award Winning, Comedy, Sci-Fi","OZ, a virtual world connected to the internet, has become extremely popular worldwide as a spot for people to engage in a large variety of activities, such as playing sports or shopping, through avatars created and customized by the user. OZ also possesses a near impenetrable security due to its strong encryption, ensuring that any personal data transmitted through the networks will be kept safe in order to protect those who use it. Because of its convenient applications, the majority of society has become highly dependent on the simulated reality, even going as far as entrusting the system with bringing back the unmanned asteroid explorer, Arawashi.
 
Kenji Koiso is a 17-year-old math genius and part-time OZ moderator who is invited by his crush Natsuki Shinohara on a summer trip. But unbeknownst to him, this adventure requires him to act as her fiancé. Shortly after arriving at Natsuki's family's estate, which is preparing for her great-grandmother's 90th birthday, he receives a strange, coded message on his cell phone from an unknown sender who challenges him to solve it. Kenji is able to crack the code, but little does he know that his math expertise has just put Earth in great danger.",Movie,1.0,"Aug 1, 2009",UNKNOWN,Finished Airing,"VAP, Yomiuri Telecasting, Kadokawa Shoten, Warner Bros. Japan, Nippon Television Network",Funimation,Madhouse,Original,1 hr 54 min,PG-13 - Teens 13 or older,555.0,407,3890,287982.0,507028,https://cdn.myanimelist.net/images/anime/1593/116751.jpg,,"Action, Comedy, Sci Fi, Hacking, Social Media, Virtual Reality, Original Work",2009.0,,,"Summer Wars: King Kazuma vs. Queen Ozu, Summer Wars, Summer Wars (Novel)",,"Kenji Koiso : Ryunosuke Kamiki, Natsuki Shinohara : Nanami Sakuraba, Katsuhiko Jinnouchi : Mitsutaka Itakura, Kazuma Ikezawa : Mitsuki Tanimura, Kiyomi Ikezawa : Tagame Tamura, Kunihiko Jinnouchi : Hashiya Nakamura, Love Machine, Mansaku Jinnouchi : Tadashi Nakamura, Mamoru Hosoda
Director & Original Creator, Kadokawa Shoten
Original Creator, Nippon Television Network
Original Creator, Madhouse
Original Creator, Tomohiko Itou
Assistant Director, Akihiko Matsumoto
Music, Masaru Hamada
Character Design, Mina Okazaki
Character Design","Mamoru Hosoda : Director & Original Creator, Kadokawa Shoten : Original Creator, Nippon Television Network : Original Creator, Madhouse : Original Creator, Tomohiko Itou : Assistant Director, Akihiko Matsumoto : Music, Masaru Hamada : Character Design, Mina Okazaki : Character Design"
42923,SK∞,SK8 the Infinity,SK∞ エスケーエイト,8.03,Sports,"High school student Reki Kyan is passionate about one thing: skateboarding. When night falls, he heads to ""S,"" an illegal underground race inside a mine where skaters compete in highly dangerous situations. After a loss that results in his skateboard being destroyed and his arm being broken, Reki is now incapable of practicing at all.

While working, Reki runs into his new classmate, Langa Hasegawa, a half-Canadian and half-Japanese boy with no skateboarding experience whatsoever. Langa is in desperate need of money. After they both visit ""S"" when tasked by Reki's boss, they get into trouble and are forced into a bet that requires Langa to skate in a race. However, the mysterious transfer student holds a trump card that Reki is unaware of, one which might help him win the race in the most unexpected way.",TV,12.0,"Jan 10, 2021 to Apr 4, 2021",winter 2021,Finished Airing,"Aniplex, Movic, ABC Animation",Aniplex of America,Bones,Original,23 min per ep,PG-13 - Teens 13 or older,554.0,391,12511,262676.0,520896,https://cdn.myanimelist.net/images/anime/1549/119195.jpg,,,,,,,,,
1363,Detective Conan Movie 04: Captured in Her Eyes,Case Closed Movie 4: Captured In Her Eyes,瞳の中の暗殺者,8.03,"Adventure, Comedy, Mystery","On a rainy afternoon, the Detective Boys witness a murder across the street. Barred by traffic, the culprit slips away and Conan Edogawa is left a single clue by a dying detective. Days later, another detective is found murdered in a parking lot, leaving the police rattled. Suspicious that the culprit is one of their own, everyone in the police department without an alibi is suspect. But despite being on high alert, they are outmaneuvered and suffer yet another attack—this time with Ran Mouri finding herself in the crossfire.

Traumatized, Ran wakes in the hospital with retrograde amnesia, remembering nothing about her life. Soon released, she struggles to remember her past and grows fearful of not regaining her memories before being targeted by the killer for what she witnessed. As she is guarded by friends and family, it is up to Conan to piece together the clues and find who the murderer is before they strike again.",Movie,1.0,"Apr 22, 2000",UNKNOWN,Finished Airing,Polygram Japan,Funimation,TMS Entertainment,Manga,1 hr 40 min,PG-13 - Teens 13 or older,546.0,2643,95,35935.0,59845,https://cdn.myanimelist.net/images/anime/1196/94319.jpg,,,,,,,,,
2034,Lovely★Complex,Lovely Complex,ラブ★コン,8.03,"Comedy, Romance","Love is unusual for Risa Koizumi and Atsushi Ootani, who are both striving to find their ideal partner in high school—172 cm tall Koizumi is much taller than the average girl, and Ootani is much shorter than the average guy at 156 cm. To add to their plights, their crushes fall in love with each other, leaving Koizumi and Ootani comically flustered and heartbroken. To make matters worse, they're even labeled as a comedy duo by their homeroom teacher due to their personalities and the stark difference in their heights, and their classmates even think of their arguments as sketches.

Lovely★Complex follows Koizumi and Ootani as they encourage each other in finding love and become close friends. Apart from their ridiculous antics, they soon find out an unexpected similarity in their music and fashion tastes. Maybe they possess a chemistry yet unknown, but could love ever bloom between the mismatched pair?",TV,24.0,"Apr 7, 2007 to Sep 29, 2007",spring 2007,Finished Airing,"TBS, TAP, Sony Music Entertainment, Shueisha, Nichion",Discotek Media,Toei Animation,Manga,24 min per ep,PG-13 - Teens 13 or older,551.0,356,9791,281431.0,564783,https://cdn.myanimelist.net/images/anime/11/75563.jpg,,,,,,,,,
72,Full Metal Panic? Fumoffu,Full Metal Panic? Fumoffu,フルメタル・パニック? ふもっふ,8.03,"Action, Comedy","Sergeant Sousuke Sagara returns to Jindai High School to protect the precious war asset, Kaname Chidori, from any threat. However, his lack of social skills and real-life experience result in comical yet dangerous situations, endangering the peaceful school life Kaname longs for. As Sousuke continues to bring a wide range of weapons to school as a means to solve threats—real or fake—Kaname struggles to fulfill her duty as the student council vice president all while keeping him in check. 

To ensure a successful mission, Sousuke is occasionally forced to use the costume of a famous amusement park mascot called Bonta-kun. With his technical expertise, he eventually transforms the exuberant uniform into a cutting-edge exoskeleton that has only one dysfunction: the voice translator can only produce the sound ""mofu."" 

Full Metal Panic? Fumoffu depicts the adventures of Kaname and Sousuke as they try to live their normal school lives despite the chaos they inadvertently cause.",TV,12.0,"Aug 26, 2003 to Nov 18, 2003",summer 2003,Finished Airing,"Tatsunoko Production, Kadokawa Shoten, Fuji TV, Imagica, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Happinet Pictures, Animation Do","ADV Films, Funimation",Kyoto Animation,Light novel,24 min per ep,PG-13 - Teens 13 or older,548.0,769,2907,171852.0,289064,https://cdn.myanimelist.net/images/anime/4/75260.jpg,Summer,"Action, Comedy, Romance, Gag, Military, School Life, Slapstick, Tsundere, Based on a Light Novel",2003.0,,,"Full Metal Panic! Short Stories (Light Novel), Full Metal Panic! (Light Novel), Full Metal Panic!, Full Metal Panic! Overload, Full Metal Panic! Side Arms (Light Novel), Full Metal Panic! Surplus, Full Metal Panic! Comic Mission, Full Metal Panic! Sigma, Full Metal Panic! Another, Full Metal Panic! Another (Light Novel), Full Metal Panic! 0, Full Metal Panic! Another Σ","Full Metal Panic!, Full Metal Panic! The Second Raid: Episode 00, Full Metal Panic! The Second Raid, Full Metal Panic! The Second Raid: A Relatively Leisurely Day in the Life of a Fleet Captain, Full Metal Panic! Invisible Victory","Kaname Chidori : Satsuki Yukino, Sousuke Sagara : Tomokazu Seki, Atsunobu Hayashimizu : Toshiyuki Morikawa, Eri Kagurazaka : Rio Natsuki, Issei Tsubaki : Jun Fukuyama, Kyouko Tokiwa : Ikue Kimura, Ren Mikihara : Rie Tanaka, Shinji Kazama : Mamiko Noto, Shouji Gatou
Original Creator & Screenplay & Series Composition, Douji Shiki
Original Character Design, Yasuhiro Takemoto
Director & Episode Director & Screenplay & Storyboard, Fumihiko Shimo
Screenplay & Series Composition, Toshihiko Sahashi
Music, Osamu Horiuchi
Character Design, Ryuuta Nakagami
Photography Director, Kikuko Tada
Art Director","Shouji Gatou : Original Creator & Screenplay & Series Composition, Douji Shiki : Original Character Design, Yasuhiro Takemoto : Director & Episode Director & Screenplay & Storyboard, Fumihiko Shimo : Screenplay & Series Composition, Toshihiko Sahashi : Music, Osamu Horiuchi : Character Design, Ryuuta Nakagami : Photography Director, Kikuko Tada : Art Director"
227,FLCL,FLCL,フリクリ,8.03,"Action, Avant Garde, Comedy, Sci-Fi","Naota Nandaba is an ordinary sixth grader living in a city where nothing amazing ever seems to happen. After his brother Tasuku leaves town to play baseball in America, Naota takes it upon himself to look after everything Tasuku left behind—from his top bunk bed to his ex-girlfriend Mamimi Samejima, who hasn't stopped clinging to Naota since Tasuku left. 

Little does Naota know, however, that his mundane existence is on the verge of being changed forever: enter Haruko Haruhara, a Vespa-riding, bass guitar-wielding, pink-haired psychopath whose first encounter with Naota leaves him with tire tracks on his back and a giant horn on his head. Though all he wants is some peace and quiet, when Haruko takes up residence at his parents' home, Naota finds himself dragged into the heart of the greatest battle for supremacy that Earth—and quite possibly the entire universe—has ever seen.",OVA,6.0,"Apr 26, 2000 to Mar 16, 2001",UNKNOWN,Finished Airing,"Starchild Records, GANSIS","Funimation, Synch-Point","Gainax, Production I.G",Original,25 min per ep,PG-13 - Teens 13 or older,547.0,219,28986,418695.0,786606,https://cdn.myanimelist.net/images/anime/7/77356.jpg,,"Action, Comedy, Romance, Sci Fi, Coming of Age, Non-Human Protagonists, Robots, Slapstick, Original Work",2000.0,2001.0,,"FLCL, FLCL (Light Novel)","FLCL: Progressive, FLCL: Alternative","Haruko Haruhara : Mayumi Shintani, Mamimi Samejima : Izumi Kasagi, Naota Nandaba : Jun Mizuki, Canti, Commander Amarao : Kouji Ohkura, Eri Ninamori : Mika Itou, Kamon Nandaba : Suzuki Matsuo, Kitsurubami : Chiemi Chiba, Kazuya Tsurumaki
Director & Original Concept, Shinkichi Mitsumune
Music, The Pillows
Music, Yoshiyuki Sadamoto
Character Design, Hiroki Satou
Producer, Masatomo Nishizawa
Producer, Masanobu Satou
Producer, Hirotaka Takase
Producer","Kazuya Tsurumaki : Director & Original Concept, Shinkichi Mitsumune : Music, The Pillows : Music, Yoshiyuki Sadamoto : Character Design, Hiroki Satou : Producer, Masatomo Nishizawa : Producer, Masanobu Satou : Producer, Hirotaka Takase : Producer"
40080,Quanzhi Gaoshou: Dianfeng Rongyao,The King's Avatar: For the Glory,全职高手之巅峰荣耀,8.03,Action,"Two years ago, Glory started out as just another MMORPG, but its real-world influence has grown as more countries begin to recognize esports as an official sport. Now, in China, arrangements are being made to hold the first professional league of Glory, culminating in the Glory Championship.

Friends Ye Qiu and Su Muqiu both aspire to make a career out of esports. However, due to personal reasons, Ye Qiu has been hesitant until now to chase his dream onto the national stage. When the two boys finally agree to form their own team, they are supported by Tao Xuan, their boss and the owner of Excellent Era internet cafe, after which they name their team. And so, Team Excellent Era sets their sights on defeating all opponents who stand in their way of reaching the ultimate summit of Glory.",Movie,1.0,"Aug 16, 2019",UNKNOWN,Finished Airing,"bilibili, China Literature Limited, Colored Pencil Animation Japan",UNKNOWN,Colored Pencil Animation,Novel,1 hr 37 min,PG-13 - Teens 13 or older,553.0,2982,128,22052.0,47521,https://cdn.myanimelist.net/images/anime/1960/102480.jpg,,,,,,,,,
889,Black Lagoon,Black Lagoon,BLACK LAGOON,8.03,Action,"Salaryman Rokurou Okajima spends his days trying to climb his company's corporate ladder, until one day when a business negotiation in Thailand goes awry. During the botched deal, he falls hostage to the Lagoon Company—a band of ruthless pirate mercenaries. Left to the whims of his captors after his managers refuse to pay his ransom, Rokurou does the unthinkable: instead of begging for his life, he joins the very crew who kidnapped him.

Now a member of the group, Rokurou must adjust to his new residence in the dissolute hellscape known as Roanapur, a city where corruption and crime run rampant, and even the smallest slipup could cost him his life. If not for one of the many crime syndicates on the island, Rokurou also constantly finds himself at odds with his brash, gunslinging colleague, Revy. 

As Rokurou struggles to abandon his past—and with more than just the profits from the Lagoon Company's illegal trading on the line—he must quickly find the resolve to make tough decisions in high-stress situations while keeping his humanity intact.",TV,12.0,"Apr 9, 2006 to Jun 25, 2006",spring 2006,Finished Airing,"Geneon Universal Entertainment, Shogakukan","Funimation, Geneon Entertainment USA",Madhouse,Manga,23 min per ep,R - 17+ (violence & profanity),544.0,153,17759,471583.0,959701,https://cdn.myanimelist.net/images/anime/1906/121592.jpg,Spring,"Action, Seinen, Gangs, Guns, Lifestyle Change, Mercenaries, Based on a Manga, Nudity,, Violence",2006.0,,"Nudity,, Violence","Black Lagoon, Black Lagoon (Light Novel), Black Lagoon: Roberta Hen, Black Lagoon: Soujiya Sawyer - Kaitai! Gore Gore Musume","Black Lagoon: The Second Barrage, Black Lagoon Specials, Black Lagoon: Roberta's Blood Trail","Benny : Hiroaki Hirata, Dutch : Tsutomu Isobe, Revy : Megumi Toyoguchi, Rock : Daisuke Namikawa, Balalaika : Mami Koyama, Garcia Lovelace : Kazue Ikura, Ibraha : Ken Yamaguchi, Masahiro Takenaka : Katsuhiko Sasaki, Rei Hiroe
Original Creator, Sunao Katabuchi
Director, Edison
Music, Masanori Shino
Character Design, Eiji Inomoto
Cg Director, Jun Nishimura
Producer, Mitsutoshi Ogura
Producer, Junya Okamoto
Producer","Rei Hiroe : Original Creator, Sunao Katabuchi : Director, Edison : Music, Masanori Shino : Character Design, Eiji Inomoto : Cg Director, Jun Nishimura : Producer, Mitsutoshi Ogura : Producer, Junya Okamoto : Producer"
37870,BanG Dream! 3rd Season,UNKNOWN,BanG Dream!（バンドリ！）第3期,8.02,UNKNOWN,"As the all-girl band Poppin’Party continues to rise in fame, they find a poster for an event at the legendary Nippon Budoukan. Now determined to participate in the ""BanG Dream,"" Kasumi Toyama and the other members of Poppin’Party aim to reach new heights and prove their worth by performing on that renowned stage.

Meanwhile, rival band RAISE A SUILEN dreams of changing the world with ""the strongest music,"" but finds itself in dire straits without a guitarist. Though dozens of potential candidates audition for the role, band leader CHU² believes them to be amateurs and unsuitable for the band. However, there may be one guitarist that lives up to CHU²’s high standards.

BanG Dream! 3rd Season features multiple all-girl bands, including Poppin’Party, Afterglow, Pastel*Palettes, Roselia, Hello Happy World!, and now RAISE A SUILEN, as they work to astound fans throughout Japan with their spectacular performances. As the BanG Dream competition draws near, the band members are prepared to captivate audiences with their heartfelt music!",TV,13.0,"Jan 23, 2020 to Apr 23, 2020",winter 2020,Finished Airing,"Ultra Super Pictures, Bushiroad, Tokyo MX, Good Smile Company, HoriPro International, Cloud22",Sentai Filmworks,SANZIGEN,Mixed media,23 min per ep,PG-13 - Teens 13 or older,562.0,3574,574,15209.0,34040,https://cdn.myanimelist.net/images/anime/1985/104767.jpg,Winter,"All-Girls School, Music, School Life, CG Animation, Original Work",2020.0,,,BanG Dream! RAiSe! The Story of My Music,"BanG Dream!, BanG Dream! 2nd Season, BanG Dream! FILM LIVE, Bang Dream! FILM LIVE 2nd Stage","Chiyu Tamade : Risa Tsumugi, Masuki Sato : Natsume, Rei Wakana : Raychell, Reona Nyubara : Reo Kurachi, Rokka Asahi : Riko Kohara, Arisa Ichigaya : Ayasa Itou, Kasumi Toyama : Aimi, Rimi Ushigome : Rimi Nishimoto, Ryuutarou Fujinaga
Music, Poppin'Party
Song Performance","Ryuutarou Fujinaga : Music, Poppin'Party : Song Performance"
1914,Saiunkoku Monogatari 2nd Season,Tales of Saiunkoku,彩雲国物語 第2シリーズ,8.02,"Adventure, Fantasy, Romance","Shuurei Kou and her friend Eigetsu To, a boy prodigy of humble origins, have been appointed co-governors of the Sa province, one of the eight provinces in Saiunkoku. Together, they decide to make the province an academic research center in the hopes of bringing a long overdue prosperity to the region.

However, while Shuurei goes to the capital to obtain approvals for the ambitious project, the Sa province's recently established tranquility is threatened by a pandemic that brings both death and turmoil as it begins to spread among the people. Counting on Eigetsu to monitor the situation until her return, Shuurei seeks support from her allies to find a suitable treatment. Yet, Eigetsu's past personal conflicts distract him, providing an opportunity for opponents of Shuurei's position to take advantage of the troubles and undermine her authority.

Becoming a government official has been Shuurei's lifelong dream, but it is no easy task for the first woman undertaking such a position. Will she step up and overcome this great challenge or give in to the looming adversities?",TV,39.0,"Apr 7, 2007 to Mar 8, 2008",spring 2007,Finished Airing,"NHK, Sogo Vision",UNKNOWN,Madhouse,Light novel,25 min per ep,PG-13 - Teens 13 or older,559.0,3290,197,17589.0,39992,https://cdn.myanimelist.net/images/anime/5/73277.jpg,,,,,,,,,
4901,Black Lagoon: Roberta's Blood Trail,Black Lagoon: Roberta's Blood Trail,BLACK LAGOON Roberta's Blood Trail,8.02,Action,"Crime never sleeps in Roanapur, and neither does Roberta—a devoted maid and skilled guerilla soldier in service to the Venezuelan Lovelace family. After the assassination of her superior by the US Secret Service, Roberta returns to the city of debauchery in search of vengeance and his killer's head.

Meanwhile, young Fernando Garcia Lovelace, the new heir to his father's estate, tails Roberta to Thailand alongside his bodyguard, Fabiola Iglesias. He enlists the help of the Lagoon Company, with the objective of deterring Roberta's warpath and bringing her back to the family. However, with the continued bloodshed and mounting tensions between Roberta, island crime factions, and the US military, it will take a significant amount of strategy—and weaponry—to stop her relentless quest for revenge.",OVA,5.0,"Jun 27, 2010 to Jun 22, 2011",UNKNOWN,Finished Airing,Geneon Universal Entertainment,Funimation,Madhouse,Manga,33 min per ep,R+ - Mild Nudity,563.0,791,1258,162347.0,284628,https://cdn.myanimelist.net/images/anime/8/75529.jpg,,"Action, Seinen, Gangs, Guns, Mercenaries, Revenge, Based on a Manga, Mature Themes,, Nudity,, Physical Abuse,, Sexual Abuse,, Violence",2010.0,2011.0,"Mature Themes,, Nudity,, Physical Abuse,, Sexual Abuse,, Violence","Black Lagoon, Black Lagoon (Light Novel), Black Lagoon: Roberta Hen","Black Lagoon, Black Lagoon: The Second Barrage, Black Lagoon Specials","Revy : Megumi Toyoguchi, Roberta : Michie Tomizawa, Rock : Daisuke Namikawa, Benny : Hiroaki Hirata, Dutch : Tsutomu Isobe, Eda : Jun Karasawa, Fabiola Iglesias : Satsuki Yukino, Garcia Lovelace : Kazue Ikura, Rei Hiroe
Original Creator, Sunao Katabuchi
Director, Edison
Music, Masanori Shino
Character Design, Eiji Inomoto
Cg Director, Mitsutoshi Ogura
Producer, Junya Okamoto
Producer, Masaki Hinata
Animation Director & Key Animator","Rei Hiroe : Original Creator, Sunao Katabuchi : Director, Edison : Music, Masanori Shino : Character Design, Eiji Inomoto : Cg Director, Mitsutoshi Ogura : Producer, Junya Okamoto : Producer, Masaki Hinata : Animation Director & Key Animator"
14513,Magi: The Labyrinth of Magic,Magi: The Labyrinth of Magic,マギ The labyrinth of magic,8.02,"Action, Adventure, Fantasy","A Magi is a magician whose inclination toward magic is so immense that they can be said to shape the world. With their significant influence, each Magi chooses a worthy candidate to become a king, then helps them conquer strange labyrinths called ""Dungeons"" and acquire the power of mythical djinns within. Above all else, the Magi supervises their elected representative as they build a country that might one day bring the world to its knees.

Aladdin is a young Magi wandering the world in search of his true self. However, his journey is not a lonely one, as he is accompanied by his friend and mentor Ugo—a djinn he summons using his flute. In his travels, Aladdin also befriends Alibaba Saluja and guides him to a nearby Dungeon. With this newfound friendship, they begin an epic adventure across the world, witnessing various irregularities that seem more frequent than ever.",TV,25.0,"Oct 7, 2012 to Mar 31, 2013",fall 2012,Finished Airing,"Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Movic, GYAO!",Aniplex of America,A-1 Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,557.0,144,9052,534590.0,1007126,https://cdn.myanimelist.net/images/anime/11/42773.jpg,Fall ,"Action, Adventure, Comedy, Fantasy, Shounen, Genies, Magic, Middle Eastern, Political, Based on a Manga",2012.0,2013.0,,"Magi, Magi - Sinbad no Bouken (Pilot), Magi: Sinbad no Bouken","Magi: The Kingdom of Magic, Magi: Adventure of Sinbad OVA, Magi: Adventure of Sinbad","Aladdin : Kaori Ishihara, Alibaba Saluja : Yuuki Kaji, Morgiana : Haruka Tomatsu, Ahbmad Saluja : Kouki Miyata, Cassim : Jun Fukuyama, Hakuryuu Ren : Kensho Ono, Ithnan : Shinichirou Miki, Ja'Far : Takahiro Sakurai, Shinobu Ootaka
Original Creator, Kouji Masunari
Director, Naotaka Hayashi
Director, Shirou Sagisu
Music, Toshifumi Akai
Character Design, Hiroo Maruyama
Producer, Tomoyuki Saitou
Producer, Tomonori Ochikoshi
Producer","Shinobu Ootaka : Original Creator, Kouji Masunari : Director, Naotaka Hayashi : Director, Shirou Sagisu : Music, Toshifumi Akai : Character Design, Hiroo Maruyama : Producer, Tomoyuki Saitou : Producer, Tomonori Ochikoshi : Producer"
16049,Toaru Kagaku no Railgun S,A Certain Scientific Railgun S,とある科学の超電磁砲S,8.02,"Action, Fantasy, Sci-Fi","Mikoto Misaka and her friends are back, investigating rumors across Academy City. Soon, Mikoto discovers something terrifying: horrific experiments are taking place throughout the city, involving the murder of thousands of espers. Moreover, these espers are far from just ordinary people: they are clones of Mikoto herself. Feeling responsible for their treatment, she sets off to put an end to the experiments; however, the forces opposing her are much more dangerous than she anticipated, and Mikoto finds herself up against some of the most powerful espers imaginable.

Toaru Kagaku no Railgun S continues the story of the Railgun as she desperately fights to put an end to the inhuman experiments that she believes she helped cause, her life dragged deep into despair in the process. There's never a dull moment in Academy City, but no one ever said all of them would be pleasant.",TV,24.0,"Apr 12, 2013 to Sep 27, 2013",spring 2013,Finished Airing,"Geneon Universal Entertainment, Movic, AT-X, Warner Bros. Japan, ASCII Media Works",Funimation,J.C.Staff,Manga,24 min per ep,R - 17+ (violence & profanity),561.0,572,3729,198713.0,375825,https://cdn.myanimelist.net/images/anime/7/75610.jpg,,,,,,,,,
589,Ginga Nagareboshi Gin,Silver Fang,銀牙　流れ星銀,8.02,"Action, Adventure, Drama","Having been born a brindle (""Tora-ge"" or tiger striped) Akita, Gin (""Silver"", named after his fur color) is destined to become a successful bear-hunting dog. However, when he witnesses his father's death at the hands of the man-eating demon bear Akakabuto, he is chosen above his siblings to become his father's successor and defeat the monstrous bear that terrorizes his home village. As Akakabuto gathers his own allies, Gin must travel across Japan in search of dogs to join him in an all out war of dog vs. bear.",TV,21.0,"Apr 7, 1986 to Aug 22, 1986",spring 1986,Finished Airing,TV Asahi,UNKNOWN,Toei Animation,Manga,23 min per ep,PG-13 - Teens 13 or older,566.0,4065,820,11192.0,26085,https://cdn.myanimelist.net/images/anime/3/47461.jpg,,,,,,,,,
1482,D.Gray-man,D.Gray-man,ディー・グレイマン,8.02,"Action, Adventure, Fantasy","Losing a loved one is so painful that one may sometimes wish to be able to resurrect them—a weakness that the enigmatic Millennium Earl exploits. To make his mechanical weapons known as ""Akuma,"" he uses the souls of the dead that are called back. Once a soul is placed in an Akuma, it is trapped forever, and the only way to save them is to exorcise them from their vessel using the Anti-Akuma weapon, ""Innocence.""
 
After spending three years as the disciple of General Cross, Allen Walker is sent to the Black Order—an organization comprised of those willing to fight Akuma and the Millennium Earl—to become an official Exorcist. With an arm as his Innocence and a cursed eye that can see the suffering souls within an Akuma, it's up to Allen and his fellow Exorcists to stop the Millennium Earl's ultimate plot: one that can lead to the destruction of the world.",TV,103.0,"Oct 3, 2006 to Sep 30, 2008",fall 2006,Finished Airing,"TV Tokyo, Aniplex, Dentsu, Half H.P Studio, Sony Music Entertainment, Studio Jack",Funimation,TMS Entertainment,Manga,23 min per ep,PG-13 - Teens 13 or older,564.0,277,13625,280751.0,673585,https://cdn.myanimelist.net/images/anime/13/75194.jpg,Fall ,"Action, Adventure, Shounen, Afterlife, Demons, Europe, Exorcists, Supernatural, Superpowers, Based on a Manga, Animal Abuse,, Mature Themes,, Violence",2006.0,2008.0,"Animal Abuse,, Mature Themes,, Violence","Zone, D.Gray-Man, D.Gray-Man Reverse (Light Novel)",D.Gray-man Hallow,"Allen Walker : Sanae Kobayashi, Lavi : Kenichi Suzumura, Lenalee Lee : Shizuka Itou, Millennium Earl : Junpei Takiguchi, Yu Kanda : Takahiro Sakurai, Arystar Krory : Mitsuo Iwata, Bak Chang : Shinichirou Miki, Bookman : Takeshi Aono, Katsura Hoshino
Original Creator, Osamu Nabeshima
Director, Kaoru Wada
Music, Hideyuki Morioka
Character Design, Fukashi Azuma
Producer, Akiyo Oguma
Producer, Yokai Tazuki
Producer, Mitsuyo Chitai
Producer","Katsura Hoshino : Original Creator, Osamu Nabeshima : Director, Kaoru Wada : Music, Hideyuki Morioka : Character Design, Fukashi Azuma : Producer, Akiyo Oguma : Producer, Yokai Tazuki : Producer, Mitsuyo Chitai : Producer"
